医院简介,医院类别,id_number,医院名称,医院等级,单位地址,邮    编,所属区县
<br>,对内,4131004,华电（北京）热电有限公司卫生所,未评级,北京市西城区天宁寺西里10号楼, ,西城区
<br>,对外专科,4155002,北京宣武流动医院,未评级,北京市西城区广安门外大街甲2号, ,西城区
<br>,对外中医,4151002,北京市宣武中医医院,三级,北京市西城区万明路13号, ,西城区
<br>,对外中医,4151001,中国中医科学院广安门医院（中国中医科学院第二临床医药研究所）,三级,北京市西城区北线阁5号、北京市大兴区黄村兴丰大街二段138号（南区）、北京市西城区永定门西街5号, ,西城区
<br>,对内,4141006,国务院国有资产监督管理委员会机关服务局医务室,未评级,北京市西城区宣武门西大街26号, ,西城区
<br>,对内,4141004,国网北京市电力公司医务室,未评级,北京市西城区前门西大街41号, ,西城区
<br>,社区卫生站,4162007,北京市西城区白纸坊街道南菜园社区卫生服务站,未评级,北京市西城区南菜园敬老院旁边, ,西城区
<br>,社区卫生站,4162006,北京市西城区白纸坊街道右安门社区卫生服务站,未评级,北京市西城区半步桥街60号院1号楼1层60-1、60-2, ,西城区
<br>,社区卫生站,4162005,北京市西城区白纸坊街道双槐里社区卫生服务站,未评级,北京市西城区平原里21号楼1层1039、2层23001—23003、23025-23033、23035-23039、23050、23051, ,西城区
<br>,社区卫生站,4162004,北京市西城区白纸坊街道白纸坊胡同社区卫生服务站,未评级,北京市西城区白纸坊西街17号院7号楼102号, ,西城区
<br>,社区卫生站,4162003,北京市西城区牛街街道东里一区社区卫生服务站,未评级,北京市西城区南横西街27号后院平房, ,西城区
<br>,社区卫生站,4162002,北京市西城区牛街街道春风小区社区卫生服务站,未评级,北京市西城区小寺街8号, ,西城区
<br>,社区卫生站,4162001,北京市西城区牛街街道南线阁社区卫生服务站,未评级,北京市西城区南线阁5号院内, ,西城区
<br>,对外专科,4155006,北京市西城区右安口腔门诊部,未评级,北京市西城区白纸坊西街18-6, ,西城区
<br>,对外中医,4155005,北京市西城区康迈骨伤医院,一级,北京市西城区长椿街12号, ,西城区
<br>,对外专科,4155004,北京市西城区中环广安门口腔门诊部,未评级,北京市西城区枣林前街119号楼1层1-2号, ,西城区
<br>,对外专科,4152001,北京市西城区妇幼保健院,二级,北京市西城区平原里小区19号楼, ,西城区
<br>,对外中医,4151003,中国中医科学院广安门医院第二中医门诊部,未评级,北京市西城区白纸坊东街27号, ,西城区
<br>,对内,4141002,北京电力工程公司卫生所,未评级,北京市宣武区右内西街2号, ,西城区
<br>,对外综合,4140001,北京金诺威物业管理有限公司医务室,未评级,北京市西城区白广路4-6号, ,西城区
<br>,社区卫生站,4162008,北京市西城区椿树街道和平门社区卫生服务站,未评级,北京市西城区和平门4号楼2门110号, ,西城区
<br>,社区卫生站,4162021,北京市西城区陶然亭街道南横东街社区卫生服务站,未评级,北京市西城区四平园小区8号楼D001号, ,西城区
<br>,社区卫生站,4162020,北京市西城区广安门外街道小红庙社区卫生服务站,未评级,北京市西城区广外小红庙南里11号楼平房, ,西城区
<br>,社区卫生站,4162019,北京市西城区广安门外街道三义里社区卫生服务站,未评级,北京市西城区广外三义里7号楼北侧, ,西城区
<br>,社区卫生站,4162018,北京市西城区广安门外街道红莲社区卫生服务站,未评级,北京市西城区广外红莲北里10号, ,西城区
<br>,社区卫生站,4162016,北京市西城区广安门外街道白菜湾社区卫生服务站,未评级,北京市西城区广外南街50号, ,西城区
<br>,社区卫生站,4162029,北京市西城区广安门内街道三庙社区卫生服务站,未评级,北京市西城区长椿街东里22号楼对面平房, ,西城区
<br>,社区卫生站,4162028,北京市西城区大栅栏街道东琉璃厂社区卫生服务站,未评级,北京市西城区藏家桥5号、7号, ,西城区
<br>,社区卫生站,4162027,北京市西城区椿树街道椿树园社区卫生服务站,未评级,北京市西城区椿树园七号楼, ,西城区
<br>,社区卫生站,4162026,北京市西城区天桥街道虎坊路社区卫生服务站,未评级,北京市西城区寿长街甲51号, ,西城区
<br>,社区卫生站,4162025,北京市西城区天桥街道仁民路社区卫生服务站,未评级,北京市西城区天桥街道华仁路12号, ,西城区
<br>,社区卫生站,4162024,北京市西城区天桥街道东经路社区卫生服务站,未评级,北京市西城区东经路104号, ,西城区
<br>,社区卫生站,4162023,北京市西城区陶然亭街道姚家井社区卫生服务站,未评级,北京市西城区姚家井二巷3号楼二门D02号, ,西城区
<br>,社区卫生站,4162022,北京市西城区陶然亭街道果子巷社区卫生服务站,未评级,北京市西城区菜市口大街甲2号4号楼108号, ,西城区
<br>,社区卫生站,4162015,北京市西城区广安门内街道西便门东里社区卫生服务站,未评级,北京市西城区西便门东里9-10号楼之间平房, ,西城区
<br>,社区卫生站,4162014,北京市西城区广安门内街道槐柏树社区卫生服务站,未评级,北京市西城区槐柏树北里6号楼对面, ,西城区
<br>,社区卫生站,4162017,北京市西城区广安门外街道广外大街社区卫生服务站,未评级,北京市西城区广外永居东里甲28号, ,西城区
<br>,社区卫生站,4162012,北京市西城区广安门内街道长椿街西里社区卫生服务站,未评级,北京市西城区长椿街西里15-17号楼之间平房, ,西城区
<br>,社区卫生站,4162011,北京市西城区大栅栏街道石头胡同社区卫生服务站,未评级,北京市西城区石头胡同7号, ,西城区
<br>,社区卫生站,4162010,北京市西城区大栅栏街道北火扇社区卫生服务站,未评级,北京市西城区北火扇29号前门, ,西城区
<br>,社区卫生站,4162032,北京市西城区白纸坊街道自新路社区卫生服务站,未评级,北京市西城区自新路信建里60号院, ,西城区
<br>,对内,5100265,北京市朝阳区恒春老年公寓医务室,未评级,北京市朝阳区常营民族家园96号楼一层东侧, ,朝阳区
<br>,对内,5100263,北京市朝阳区康梦圆国际老年公寓卫生站,未评级,北京市朝阳区十八里店乡吕家营六道口300号, ,朝阳区
<br>,对内,5100258,北京中加枫华敬老院医务室,未评级,北京市朝阳区百子湾东里甲221号, ,朝阳区
<br>,对内,5100254,北京市朝阳区寸草春晖养老院医务室,未评级,北京市朝阳区和平街10区甲16号楼及平房, ,朝阳区
<br>,对内,5100241,北京市朝阳区彩虹村庄养老院医务室,未评级,北京市朝阳区金盏乡东窑村村南彩虹村庄养老院楼一层东侧, ,朝阳区
<br>,对内,5100237,北京市朝阳区嘉德老年公寓医务室,未评级,北京市朝阳区高碑店高西店村469号, ,朝阳区
<br>,对外中医,5110008,北京市第一中西医结合医院,三级,北京市朝阳区金台路13号内2号，北京市朝阳区东坝乡东风大队二条。, ,朝阳区
<br>,对外综合,5110007,煤炭总医院,三级,朝阳区西坝河南里29号, ,朝阳区
<br>,对外综合,5110006,北京华信医院(清华大学第一附属医院),三级,朝阳区酒仙桥一街坊6号, ,朝阳区
<br>,对外综合,5110005,中国人民武装警察部队北京市总队医院,三级,朝阳区东三里屯1号, ,朝阳区
<br>,对外综合,5110003,中国人民解放军第306医院,三级,北京市朝阳区安翔北里9号、北京市海淀区北清路26号院。, ,朝阳区
<br>,对外综合,5110002,首都医科大学附属北京安贞医院,三级,朝阳区安定门外安贞里和朝阳区安慧北里逸园甲10号, ,朝阳区
<br>,对外综合,5110001,首都医科大学附属北京朝阳医院,三级,北京市朝阳区白家庄路8号（东院）、石景山区京原路5号（京西院区）, ,朝阳区
<br>,对内,5100269,北京市朝阳区康辉老年公寓医务室,未评级,北京市朝阳区王四营乡南花园村100号, ,朝阳区
<br>,对内,5100268,北京光熙国际养老服务有限公司医务室,未评级,北京市朝阳区光熙门北里22号南楼二层东侧, ,朝阳区
<br>,对内,5100236,北京市人民政府对外联络办公室第三室医务室,未评级,北京市朝阳区阜通东大街16号, ,朝阳区
<br>,对内,5100252,远洋养老运营管理有限公司医务室,未评级,北京市朝阳区双桥东路9号院西区23号楼, ,朝阳区
<br>,对内,5100151,北京市朝阳区圣泽峰老年公寓医务室,未评级,北京市朝阳区金盏乡曹各庄村东侧, ,朝阳区
<br>,对内,5100149,北京市朝阳区东方综合养老院医务室,未评级,北京市朝阳区北皋村01号, ,朝阳区
<br>,对外综合,5110009,北京市垂杨柳医院,三级,朝阳区垂杨柳南街2号，北京市朝阳区三间房西村甲479号，北京市朝阳区东三环南路54号。, ,朝阳区
<br>,对外综合,1110009,北京市隆福医院（北京市东城区老年病医院）（东城区景山社区卫生服务中心）,二级,东城区美术馆东街18号、北京市东城区沙滩后街14号、北京市东城区三眼井胡同乙68号、北京市昌平区东小口镇中滩村290号、北京市朝阳区北苑路5号院606号楼, ,东城区
<br>,对外中医,1110008,北京市和平里医院（东城区和平里社区卫生服务中心）,三级,北京市东城区和平里北街18号，北京市东城区小黄庄路9号院15号楼一层102号，北京市东城区和平里西街19号楼一层12307号, ,东城区
<br>,对外综合,1110007,北京市第六医院（东城区交道口社区卫生服务中心、北新桥社区卫生服务中心）,二级,东城区交道口北二条36号、31号　东直门内大街184号, ,东城区
<br>,对外综合,1110005,北京医院,三级,东城区东单大华路1号, ,东城区
<br>,对外综合,1110004,中国人民解放军北京军区总医院,三级,东城区东四六条南门仓5号 朝阳区农展北路8号 朝阳区安立路58号中灿苑, ,东城区
<br>,对内,1141003,北京协和医学院卫生室,未评级,东城区东单三条9号, ,东城区
<br>,对内,1141002,中央戏剧学院医务室,未评级,东城区东棉花巷39号, ,东城区
<br>,对内,1131001,中国民用航空局机关医务室,未评级,东城区东四西大街155号, ,东城区
<br>,对外中医,1130001,北京朝阳中西医结合医院,一级,北京市朝阳区芍药居北里315号楼26号-32号, ,朝阳区
<br>,对外综合,1110018,北京航星机器制造有限公司北京东城航星医院,一级,东城区和平里东街11号, ,东城区
<br>,对外综合,1110017,北京市羊坊店医院,二级,北京市海淀区羊坊店双贝子坟路1号, ,海淀区
<br>,对外综合,1110016,北京市东城区东外医院(东城区东直门社区卫生服务中心),一级,东城区东直门外察慈小区7号楼, ,东城区
<br>,对外综合,1110015,北京市东城区建国门社区卫生服务中心,一级,北京市东城区朝内南小街后赵家楼胡同9号, ,东城区
<br>,对外综合,1110003,中国医学科学院北京协和医院,三级,东城区王府井帅府园1号, ,东城区
<br>,对外综合,1110002,中日友好医院,三级,北京市朝阳区和平里樱花东路，北京市朝阳区双泉堡甲2号，北京市朝阳区文学馆路47号, ,朝阳区
<br>,对外综合,1110001,首都医科大学附属北京同仁医院,三级,北京市东城区东交民巷1号、崇文门内大街8号、北京开发区西环南路2号, ,东城区
<br>,对内,1100062,北京市人民代表大会常务委员会机关医务室,未评级,北京市朝阳区建国门外南大街6号, ,东城区
<br>,对内,1100061,北京市公安医院二部,未评级,北京市东城区银闸胡同25号, ,东城区
<br>,对内,1100060,中共北京市委机关医务室,未评级,北京市东城区台基厂3号北京市东城区正义路2号, ,东城区
<br>,对内,1141004,北京市邮政管理局卫生所,未评级,北京市建国门内大街1号, ,东城区
<br>,对外中医,1151002,首都医科大学附属北京中医医院,三级,北京市东城区美术馆后街23号、61号；北京市东城区台基厂3号、北京市丰台区西三环南路9号, ,东城区
<br>,对外中医,1151001,北京中医药大学东直门医院,三级,北京市东城区海运仓5号、北京市东城区台基厂3号、北京市东城区东四北大街279号、北京市通州区翠屏西路116号、东直门北大街9号, ,东城区
<br>,对内,1141008,商务部机关服务中心医务室,未评级,北京市东城区东长安街2号, ,东城区
<br>,对内,1141007,商务部国际贸易经济合作研究院管理服务中心卫生所,未评级,东城区安外东后巷28号, ,东城区
<br>,对外中医,1151067,北京安德中医医院,一级,北京市东城区安德路甲10号4楼101-2, ,东城区
<br>,对外中医,1151066,北京市惠民医药卫生事业发展基金会北京炎黄中医医院,一级,北京市东城区天坛路55号元隆大厦五层, ,东城区
